Fecha,Producto,Categoria,Canal,Precio_Unitario,Costo_Unitario,Cantidad
2024-02-19,Galletitas,Alimentos,Almacen,5000,3500,27
2024-02-19,Aceite 900ml,Alimentos,Mayorista,12000,9500,78
2024-02-19,Arroz 1kg,Alimentos,Supermercado,5500,4200,23
2024-02-19,Shampoo,Higiene,Mayorista,15000,11000,51
2024-02-20,Galletitas,Alimentos,Supermercado,5000,3500,75
2024-02-20,Lavandina,Limpieza,Mayorista,4500,3000,54
2024-02-20,Aceite 900ml,Alimentos,Almacen,12000,9500,91
2024-02-20,Galletitas,Alimentos,Mayorista,5000,3500,90
2024-02-20,Shampoo,Higiene,Supermercado,15000,11000,78
2024-02-20,Galletitas,Alimentos,Supermercado,5000,3500,190
2024-02-21,Shampoo,Higiene,Mayorista,15000,11000,181
2024-02-21,Papel Higienico,Higiene,Supermercado,18000,13000,38
2024-02-21,Shampoo,Higiene,Almacen,15000,11000,120
2024-02-21,Aceite 900ml,Alimentos,Almacen,12000,9500,94
2024-02-21,Papel Higienico,Higiene,Almacen,18000,13000,179
2024-02-21,Aceite 900ml,Alimentos,Almacen,12000,9500,176
2024-02-21,Arroz 1kg,Alimentos,Mayorista,5500,4200,55
2024-02-21,Lavandina,Limpieza,Almacen,4500,3000,72
2024-02-22,Detergente,Limpieza,Mayorista,7000,5000,30
2024-02-22,Shampoo,Higiene,Mayorista,15000,11000,41
2024-02-22,Galletitas,Alimentos,Mayorista,5000,3500,11
2024-02-22,Detergente,Limpieza,Supermercado,7000,5000,158
2024-02-22,Aceite 900ml,Alimentos,Supermercado,12000,9500,10
2024-02-22,Papel Higienico,Higiene,Supermercado,18000,13000,194
2024-02-22,Arroz 1kg,Alimentos,Supermercado,5500,4200,57
2024-02-23,Arroz 1kg,Alimentos,Mayorista,5500,4200,172
2024-02-23,Papel Higienico,Higiene,Supermercado,18000,13000,42
2024-02-23,Detergente,Limpieza,Almacen,7000,5000,28
2024-02-23,Shampoo,Higiene,Almacen,15000,11000,69
2024-02-23,Detergente,Limpieza,Almacen,7000,5000,112
2024-02-23,Shampoo,Higiene,Almacen,15000,11000,101
2024-02-23,Lavandina,Limpieza,Supermercado,4500,3000,78
2024-02-23,Lavandina,Limpieza,Almacen,4500,3000,116
2024-02-23,Galletitas,Alimentos,Supermercado,5000,3500,98
2024-02-23,Aceite 900ml,Alimentos,Supermercado,12000,9500,59
2024-02-23,Arroz 1kg,Alimentos,Almacen,5500,4200,74
2024-02-24,Papel Higienico,Higiene,Almacen,18000,13000,55
2024-02-24,Lavandina,Limpieza,Almacen,4500,3000,38
2024-02-24,Detergente,Limpieza,Almacen,7000,5000,141
2024-02-24,Galletitas,Alimentos,Supermercado,5000,3500,25
2024-02-24,Shampoo,Higiene,Almacen,15000,11000,164
2024-02-24,Papel Higienico,Higiene,Mayorista,18000,13000,78
2024-02-24,Papel Higienico,Higiene,Supermercado,18000,13000,156
2024-02-25,Papel Higienico,Higiene,Supermercado,18000,13000,71
2024-02-25,Detergente,Limpieza,Supermercado,7000,5000,87
2024-02-25,Detergente,Limpieza,Supermercado,7000,5000,162
2024-02-25,Detergente,Limpieza,Supermercado,7000,5000,137
2024-02-25,Papel Higienico,Higiene,Mayorista,18000,13000,53
2024-02-25,Galletitas,Alimentos,Supermercado,5000,3500,190
2024-02-25,Lavandina,Limpieza,Mayorista,4500,3000,134
2024-02-25,Aceite 900ml,Alimentos,Almacen,12000,9500,172
2024-02-26,Aceite 900ml,Alimentos,Supermercado,12000,9500,107
2024-02-26,Shampoo,Higiene,Supermercado,15000,11000,82
2024-02-26,Galletitas,Alimentos,Supermercado,5000,3500,16
2024-02-26,Aceite 900ml,Alimentos,Supermercado,12000,9500,162
2024-02-26,Arroz 1kg,Alimentos,Almacen,5500,4200,11
2024-02-26,Detergente,Limpieza,Mayorista,7000,5000,90
2024-02-26,Aceite 900ml,Alimentos,Mayorista,12000,9500,10
2024-02-27,Arroz 1kg,Alimentos,Supermercado,5500,4200,34
2024-02-27,Aceite 900ml,Alimentos,Supermercado,12000,9500,29
2024-02-27,Papel Higienico,Higiene,Mayorista,18000,13000,190
2024-02-27,Detergente,Limpieza,Almacen,7000,5000,57
2024-02-27,Galletitas,Alimentos,Mayorista,5000,3500,60
2024-02-27,Aceite 900ml,Alimentos,Mayorista,12000,9500,137
2024-02-28,Lavandina,Limpieza,Supermercado,4500,3000,21
2024-02-28,Galletitas,Alimentos,Supermercado,5000,3500,81
2024-02-28,Lavandina,Limpieza,Supermercado,4500,3000,163
2024-02-28,Detergente,Limpieza,Almacen,7000,5000,99
2024-02-28,Shampoo,Higiene,Almacen,15000,11000,60
2024-02-28,Lavandina,Limpieza,Mayorista,4500,3000,190
2024-02-28,Arroz 1kg,Alimentos,Supermercado,5500,4200,109
2024-02-28,Shampoo,Higiene,Almacen,15000,11000,90
2024-02-28,Papel Higienico,Higiene,Supermercado,18000,13000,74
2024-02-28,Aceite 900ml,Alimentos,Mayorista,12000,9500,67
2024-02-28,Aceite 900ml,Alimentos,Mayorista,12000,9500,16
2024-02-29,Galletitas,Alimentos,Mayorista,5000,3500,198
2024-02-29,Aceite 900ml,Alimentos,Almacen,12000,9500,177
2024-02-29,Papel Higienico,Higiene,Mayorista,18000,13000,157
2024-02-29,Arroz 1kg,Alimentos,Mayorista,5500,4200,135
2024-02-29,Papel Higienico,Higiene,Almacen,18000,13000,103
2024-02-29,Galletitas,Alimentos,Supermercado,5000,3500,168
2024-02-29,Detergente,Limpieza,Supermercado,7000,5000,35
2024-02-29,Detergente,Limpieza,Mayorista,7000,5000,110
2024-02-29,Aceite 900ml,Alimentos,Mayorista,12000,9500,77
2024-03-01,Papel Higienico,Higiene,Almacen,18000,13000,68
2024-03-01,Arroz 1kg,Alimentos,Mayorista,5500,4200,94
2024-03-01,Papel Higienico,Higiene,Mayorista,18000,13000,132
2024-03-01,Lavandina,Limpieza,Mayorista,4500,3000,15
2024-03-01,Galletitas,Alimentos,Mayorista,5000,3500,75
2024-03-01,Arroz 1kg,Alimentos,Almacen,5500,4200,139
2024-03-01,Lavandina,Limpieza,Almacen,4500,3000,188
2024-03-01,Galletitas,Alimentos,Supermercado,5000,3500,150
2024-03-01,Galletitas,Alimentos,Almacen,5000,3500,113
2024-03-01,Lavandina,Limpieza,Almacen,4500,3000,44
2024-03-01,Arroz 1kg,Alimentos,Almacen,5500,4200,124
2024-03-02,Lavandina,Limpieza,Mayorista,4500,3000,106
2024-03-02,Detergente,Limpieza,Mayorista,7000,5000,35
2024-03-02,Aceite 900ml,Alimentos,Almacen,12000,9500,109
2024-03-02,Arroz 1kg,Alimentos,Supermercado,5500,4200,17
2024-03-02,Lavandina,Limpieza,Mayorista,4500,3000,57
2024-03-02,Papel Higienico,Higiene,Supermercado,18000,13000,200
2024-03-02,Detergente,Limpieza,Mayorista,7000,5000,127
2024-03-02,Papel Higienico,Higiene,Supermercado,18000,13000,29
2024-03-02,Lavandina,Limpieza,Almacen,4500,3000,163
2024-03-02,Aceite 900ml,Alimentos,Supermercado,12000,9500,82
2024-03-02,Lavandina,Limpieza,Supermercado,4500,3000,153
2024-03-03,Detergente,Limpieza,Almacen,7000,5000,185
2024-03-03,Aceite 900ml,Alimentos,Supermercado,12000,9500,184
2024-03-03,Papel Higienico,Higiene,Almacen,18000,13000,67
2024-03-03,Lavandina,Limpieza,Mayorista,4500,3000,73
2024-03-03,Lavandina,Limpieza,Supermercado,4500,3000,172
2024-03-03,Arroz 1kg,Alimentos,Almacen,5500,4200,64
2024-03-03,Aceite 900ml,Alimentos,Supermercado,12000,9500,168
2024-03-03,Aceite 900ml,Alimentos,Mayorista,12000,9500,189
2024-03-04,Papel Higienico,Higiene,Almacen,18000,13000,108
2024-03-04,Papel Higienico,Higiene,Almacen,18000,13000,172
2024-03-04,Lavandina,Limpieza,Mayorista,4500,3000,127
2024-03-04,Lavandina,Limpieza,Mayorista,4500,3000,189
2024-03-04,Galletitas,Alimentos,Almacen,5000,3500,156
2024-03-05,Detergente,Limpieza,Mayorista,7000,5000,34
2024-03-05,Papel Higienico,Higiene,Almacen,18000,13000,136
2024-03-05,Aceite 900ml,Alimentos,Mayorista,12000,9500,57
2024-03-05,Detergente,Limpieza,Supermercado,7000,5000,190
2024-03-05,Aceite 900ml,Alimentos,Mayorista,12000,9500,194
2024-03-05,Galletitas,Alimentos,Supermercado,5000,3500,120
2024-03-05,Arroz 1kg,Alimentos,Mayorista,5500,4200,51
2024-03-05,Shampoo,Higiene,Mayorista,15000,11000,66
2024-03-05,Aceite 900ml,Alimentos,Almacen,12000,9500,33
2024-03-06,Aceite 900ml,Alimentos,Mayorista,12000,9500,11
2024-03-06,Shampoo,Higiene,Almacen,15000,11000,146
2024-03-06,Galletitas,Alimentos,Supermercado,5000,3500,75
2024-03-06,Detergente,Limpieza,Mayorista,7000,5000,110
2024-03-06,Aceite 900ml,Alimentos,Mayorista,12000,9500,36
2024-03-06,Lavandina,Limpieza,Almacen,4500,3000,89
2024-03-07,Lavandina,Limpieza,Supermercado,4500,3000,102
2024-03-07,Detergente,Limpieza,Mayorista,7000,5000,129
2024-03-07,Lavandina,Limpieza,Mayorista,4500,3000,46
2024-03-07,Arroz 1kg,Alimentos,Almacen,5500,4200,198
2024-03-07,Arroz 1kg,Alimentos,Mayorista,5500,4200,79
2024-03-07,Shampoo,Higiene,Mayorista,15000,11000,111
2024-03-07,Arroz 1kg,Alimentos,Mayorista,5500,4200,195
2024-03-08,Shampoo,Higiene,Supermercado,15000,11000,128
2024-03-08,Arroz 1kg,Alimentos,Mayorista,5500,4200,48
2024-03-08,Aceite 900ml,Alimentos,Mayorista,12000,9500,32
2024-03-08,Papel Higienico,Higiene,Supermercado,18000,13000,146
2024-03-08,Lavandina,Limpieza,Almacen,4500,3000,59
2024-03-08,Aceite 900ml,Alimentos,Mayorista,12000,9500,32
2024-03-08,Aceite 900ml,Alimentos,Almacen,12000,9500,165
2024-03-08,Arroz 1kg,Alimentos,Almacen,5500,4200,76
2024-03-08,Shampoo,Higiene,Almacen,15000,11000,62
2024-03-08,Galletitas,Alimentos,Mayorista,5000,3500,49
2024-03-08,Detergente,Limpieza,Mayorista,7000,5000,52
2024-03-09,Lavandina,Limpieza,Supermercado,4500,3000,190
2024-03-09,Papel Higienico,Higiene,Supermercado,18000,13000,32
2024-03-09,Lavandina,Limpieza,Almacen,4500,3000,71
2024-03-09,Detergente,Limpieza,Mayorista,7000,5000,146
2024-03-09,Lavandina,Limpieza,Almacen,4500,3000,179
2024-03-09,Arroz 1kg,Alimentos,Almacen,5500,4200,196
2024-03-09,Aceite 900ml,Alimentos,Almacen,12000,9500,120
2024-03-09,Aceite 900ml,Alimentos,Supermercado,12000,9500,105
2024-03-09,Aceite 900ml,Alimentos,Supermercado,12000,9500,32
2024-03-10,Papel Higienico,Higiene,Mayorista,18000,13000,22
2024-03-10,Shampoo,Higiene,Almacen,15000,11000,193
2024-03-10,Aceite 900ml,Alimentos,Mayorista,12000,9500,70
2024-03-10,Papel Higienico,Higiene,Almacen,18000,13000,118
2024-03-10,Shampoo,Higiene,Supermercado,15000,11000,43
2024-03-10,Lavandina,Limpieza,Mayorista,4500,3000,161
2024-03-10,Detergente,Limpieza,Mayorista,7000,5000,172
2024-03-10,Aceite 900ml,Alimentos,Mayorista,12000,9500,167
2024-03-10,Aceite 900ml,Alimentos,Supermercado,12000,9500,56
2024-03-10,Galletitas,Alimentos,Mayorista,5000,3500,157
2024-03-10,Detergente,Limpieza,Almacen,7000,5000,48
2024-03-10,Papel Higienico,Higiene,Supermercado,18000,13000,174
2024-03-11,Shampoo,Higiene,Mayorista,15000,11000,12
2024-03-11,Detergente,Limpieza,Almacen,7000,5000,183
2024-03-11,Aceite 900ml,Alimentos,Mayorista,12000,9500,116
2024-03-11,Arroz 1kg,Alimentos,Almacen,5500,4200,56
2024-03-11,Papel Higienico,Higiene,Supermercado,18000,13000,33
2024-03-11,Aceite 900ml,Alimentos,Almacen,12000,9500,118
2024-03-11,Lavandina,Limpieza,Supermercado,4500,3000,107
2024-03-11,Lavandina,Limpieza,Almacen,4500,3000,121
2024-03-12,Papel Higienico,Higiene,Almacen,18000,13000,200
2024-03-12,Lavandina,Limpieza,Almacen,4500,3000,29
2024-03-12,Detergente,Limpieza,Supermercado,7000,5000,75
2024-03-12,Aceite 900ml,Alimentos,Mayorista,12000,9500,93
2024-03-12,Arroz 1kg,Alimentos,Mayorista,5500,4200,187
2024-03-12,Aceite 900ml,Alimentos,Mayorista,12000,9500,71
2024-03-12,Shampoo,Higiene,Mayorista,15000,11000,135
2024-03-12,Papel Higienico,Higiene,Almacen,18000,13000,67
2024-03-12,Lavandina,Limpieza,Mayorista,4500,3000,110
2024-03-12,Shampoo,Higiene,Mayorista,15000,11000,31
2024-03-12,Shampoo,Higiene,Supermercado,15000,11000,186
2024-03-12,Papel Higienico,Higiene,Almacen,18000,13000,100
2024-03-13,Arroz 1kg,Alimentos,Mayorista,5500,4200,126
2024-03-13,Papel Higienico,Higiene,Supermercado,18000,13000,91
2024-03-13,Aceite 900ml,Alimentos,Supermercado,12000,9500,127
2024-03-13,Aceite 900ml,Alimentos,Mayorista,12000,9500,37
2024-03-13,Lavandina,Limpieza,Supermercado,4500,3000,115
2024-03-13,Arroz 1kg,Alimentos,Almacen,5500,4200,95
2024-03-13,Aceite 900ml,Alimentos,Mayorista,12000,9500,106
2024-03-13,Galletitas,Alimentos,Almacen,5000,3500,68
2024-03-13,Arroz 1kg,Alimentos,Almacen,5500,4200,58
2024-03-13,Aceite 900ml,Alimentos,Almacen,12000,9500,161
2024-03-13,Lavandina,Limpieza,Supermercado,4500,3000,189
2024-03-13,Shampoo,Higiene,Almacen,15000,11000,137
2024-03-14,Arroz 1kg,Alimentos,Mayorista,5500,4200,60
2024-03-14,Papel Higienico,Higiene,Supermercado,18000,13000,36
2024-03-14,Papel Higienico,Higiene,Mayorista,18000,13000,128
2024-03-14,Papel Higienico,Higiene,Mayorista,18000,13000,111
2024-03-14,Detergente,Limpieza,Mayorista,7000,5000,22
2024-03-14,Arroz 1kg,Alimentos,Almacen,5500,4200,79
2024-03-15,Detergente,Limpieza,Almacen,7000,5000,32
2024-03-15,Papel Higienico,Higiene,Supermercado,18000,13000,159
2024-03-15,Detergente,Limpieza,Almacen,7000,5000,104
2024-03-15,Detergente,Limpieza,Mayorista,7000,5000,26
2024-03-15,Lavandina,Limpieza,Almacen,4500,3000,177
2024-03-15,Shampoo,Higiene,Supermercado,15000,11000,197
2024-03-15,Detergente,Limpieza,Almacen,7000,5000,110
2024-03-15,Shampoo,Higiene,Supermercado,15000,11000,160
2024-03-15,Arroz 1kg,Alimentos,Almacen,5500,4200,103
2024-03-15,Shampoo,Higiene,Almacen,15000,11000,186
2024-03-15,Papel Higienico,Higiene,Almacen,18000,13000,31
2024-03-16,Papel Higienico,Higiene,Supermercado,18000,13000,83
2024-03-16,Arroz 1kg,Alimentos,Mayorista,5500,4200,103
2024-03-16,Papel Higienico,Higiene,Mayorista,18000,13000,28
2024-03-16,Shampoo,Higiene,Almacen,15000,11000,16
2024-03-16,Shampoo,Higiene,Almacen,15000,11000,125
2024-03-16,Papel Higienico,Higiene,Supermercado,18000,13000,143
2024-03-16,Shampoo,Higiene,Mayorista,15000,11000,157
2024-03-16,Lavandina,Limpieza,Mayorista,4500,3000,145
2024-03-16,Aceite 900ml,Alimentos,Almacen,12000,9500,36
2024-03-17,Detergente,Limpieza,Almacen,7000,5000,165
2024-03-17,Papel Higienico,Higiene,Almacen,18000,13000,86
2024-03-17,Papel Higienico,Higiene,Supermercado,18000,13000,65
2024-03-17,Shampoo,Higiene,Almacen,15000,11000,185
2024-03-17,Detergente,Limpieza,Supermercado,7000,5000,71
2024-03-17,Shampoo,Higiene,Mayorista,15000,11000,170
2024-03-17,Arroz 1kg,Alimentos,Mayorista,5500,4200,67
2024-03-17,Shampoo,Higiene,Mayorista,15000,11000,153
2024-03-18,Arroz 1kg,Alimentos,Almacen,5500,4200,24
2024-03-18,Lavandina,Limpieza,Almacen,4500,3000,146
2024-03-18,Arroz 1kg,Alimentos,Supermercado,5500,4200,183
2024-03-18,Papel Higienico,Higiene,Supermercado,18000,13000,68
2024-03-18,Arroz 1kg,Alimentos,Almacen,5500,4200,73
2024-03-18,Papel Higienico,Higiene,Mayorista,18000,13000,112
2024-03-18,Detergente,Limpieza,Supermercado,7000,5000,38
2024-03-18,Aceite 900ml,Alimentos,Mayorista,12000,9500,31
2024-03-18,Detergente,Limpieza,Supermercado,7000,5000,194
2024-03-19,Shampoo,Higiene,Almacen,15000,11000,17
2024-03-19,Arroz 1kg,Alimentos,Supermercado,5500,4200,26
2024-03-19,Detergente,Limpieza,Mayorista,7000,5000,96
2024-03-19,Lavandina,Limpieza,Mayorista,4500,3000,149
2024-03-19,Papel Higienico,Higiene,Supermercado,18000,13000,19
2024-03-19,Shampoo,Higiene,Almacen,15000,11000,115
2024-03-19,Papel Higienico,Higiene,Almacen,18000,13000,80
2024-03-19,Lavandina,Limpieza,Supermercado,4500,3000,154
2024-03-19,Papel Higienico,Higiene,Supermercado,18000,13000,90
2024-03-19,Detergente,Limpieza,Supermercado,7000,5000,128
2024-03-19,Shampoo,Higiene,Supermercado,15000,11000,152
2024-03-20,Shampoo,Higiene,Supermercado,15000,11000,69
2024-03-20,Arroz 1kg,Alimentos,Mayorista,5500,4200,143
2024-03-20,Lavandina,Limpieza,Almacen,4500,3000,193
2024-03-20,Papel Higienico,Higiene,Mayorista,18000,13000,107
2024-03-20,Lavandina,Limpieza,Almacen,4500,3000,103
2024-03-20,Detergente,Limpieza,Almacen,7000,5000,123
2024-03-20,Lavandina,Limpieza,Supermercado,4500,3000,127
2024-03-20,Arroz 1kg,Alimentos,Supermercado,5500,4200,96
2024-03-20,Galletitas,Alimentos,Mayorista,5000,3500,54
2024-03-20,Papel Higienico,Higiene,Supermercado,18000,13000,114
2024-03-20,Detergente,Limpieza,Mayorista,7000,5000,143
2024-03-20,Lavandina,Limpieza,Mayorista,4500,3000,108
2024-03-21,Papel Higienico,Higiene,Mayorista,18000,13000,180
2024-03-21,Galletitas,Alimentos,Supermercado,5000,3500,178
2024-03-21,Detergente,Limpieza,Mayorista,7000,5000,196
2024-03-21,Galletitas,Alimentos,Supermercado,5000,3500,178
2024-03-21,Lavandina,Limpieza,Supermercado,4500,3000,186
2024-03-21,Galletitas,Alimentos,Supermercado,5000,3500,10
2024-03-22,Detergente,Limpieza,Almacen,7000,5000,191
2024-03-22,Papel Higienico,Higiene,Supermercado,18000,13000,35
2024-03-22,Lavandina,Limpieza,Supermercado,4500,3000,20
2024-03-22,Aceite 900ml,Alimentos,Supermercado,12000,9500,14
2024-03-22,Aceite 900ml,Alimentos,Mayorista,12000,9500,70
2024-03-22,Aceite 900ml,Alimentos,Supermercado,12000,9500,100
2024-03-22,Papel Higienico,Higiene,Almacen,18000,13000,86
2024-03-22,Arroz 1kg,Alimentos,Supermercado,5500,4200,13
2024-03-22,Lavandina,Limpieza,Almacen,4500,3000,170
2024-03-23,Aceite 900ml,Alimentos,Almacen,12000,9500,46
2024-03-23,Galletitas,Alimentos,Mayorista,5000,3500,51
2024-03-23,Papel Higienico,Higiene,Mayorista,18000,13000,90
2024-03-23,Galletitas,Alimentos,Almacen,5000,3500,33
2024-03-23,Detergente,Limpieza,Mayorista,7000,5000,161
2024-03-23,Arroz 1kg,Alimentos,Mayorista,5500,4200,23
2024-03-23,Aceite 900ml,Alimentos,Almacen,12000,9500,148
2024-03-23,Detergente,Limpieza,Almacen,7000,5000,51
2024-03-23,Aceite 900ml,Alimentos,Almacen,12000,9500,57
2024-03-23,Shampoo,Higiene,Supermercado,15000,11000,140
2024-03-24,Detergente,Limpieza,Mayorista,7000,5000,141
2024-03-24,Galletitas,Alimentos,Mayorista,5000,3500,95
2024-03-24,Detergente,Limpieza,Mayorista,7000,5000,157
2024-03-24,Aceite 900ml,Alimentos,Almacen,12000,9500,113
2024-03-24,Shampoo,Higiene,Mayorista,15000,11000,97
2024-03-24,Aceite 900ml,Alimentos,Supermercado,12000,9500,198
2024-03-24,Arroz 1kg,Alimentos,Almacen,5500,4200,185
2024-03-25,Aceite 900ml,Alimentos,Mayorista,12000,9500,72
2024-03-25,Aceite 900ml,Alimentos,Mayorista,12000,9500,198
2024-03-25,Aceite 900ml,Alimentos,Supermercado,12000,9500,87
2024-03-25,Aceite 900ml,Alimentos,Mayorista,12000,9500,25
2024-03-25,Papel Higienico,Higiene,Supermercado,18000,13000,182
2024-03-25,Arroz 1kg,Alimentos,Mayorista,5500,4200,185
2024-03-25,Shampoo,Higiene,Supermercado,15000,11000,39
2024-03-25,Aceite 900ml,Alimentos,Almacen,12000,9500,148
2024-03-25,Arroz 1kg,Alimentos,Almacen,5500,4200,36
2024-03-26,Galletitas,Alimentos,Almacen,5000,3500,82
2024-03-26,Papel Higienico,Higiene,Supermercado,18000,13000,62
2024-03-26,Lavandina,Limpieza,Supermercado,4500,3000,29
2024-03-26,Galletitas,Alimentos,Almacen,5000,3500,18
2024-03-26,Galletitas,Alimentos,Mayorista,5000,3500,49
2024-03-26,Shampoo,Higiene,Mayorista,15000,11000,176
2024-03-26,Arroz 1kg,Alimentos,Supermercado,5500,4200,108
2024-03-26,Lavandina,Limpieza,Mayorista,4500,3000,156
2024-03-26,Papel Higienico,Higiene,Almacen,18000,13000,34
2024-03-27,Arroz 1kg,Alimentos,Mayorista,5500,4200,77
2024-03-27,Lavandina,Limpieza,Mayorista,4500,3000,163
2024-03-27,Lavandina,Limpieza,Supermercado,4500,3000,49
2024-03-27,Papel Higienico,Higiene,Mayorista,18000,13000,12
2024-03-27,Arroz 1kg,Alimentos,Almacen,5500,4200,53
2024-03-27,Papel Higienico,Higiene,Supermercado,18000,13000,160
2024-03-27,Detergente,Limpieza,Supermercado,7000,5000,78
2024-03-27,Aceite 900ml,Alimentos,Mayorista,12000,9500,172
2024-03-27,Aceite 900ml,Alimentos,Almacen,12000,9500,105
2024-03-27,Arroz 1kg,Alimentos,Mayorista,5500,4200,200
2024-03-28,Galletitas,Alimentos,Almacen,5000,3500,13
2024-03-28,Lavandina,Limpieza,Supermercado,4500,3000,105
2024-03-28,Papel Higienico,Higiene,Mayorista,18000,13000,82
2024-03-28,Detergente,Limpieza,Supermercado,7000,5000,95
2024-03-28,Detergente,Limpieza,Mayorista,7000,5000,167
2024-03-28,Papel Higienico,Higiene,Supermercado,18000,13000,100
2024-03-28,Aceite 900ml,Alimentos,Almacen,12000,9500,70
2024-03-28,Detergente,Limpieza,Mayorista,7000,5000,144
2024-03-29,Detergente,Limpieza,Supermercado,7000,5000,18
2024-03-29,Aceite 900ml,Alimentos,Almacen,12000,9500,20
2024-03-29,Aceite 900ml,Alimentos,Almacen,12000,9500,186
2024-03-29,Aceite 900ml,Alimentos,Mayorista,12000,9500,108
2024-03-29,Detergente,Limpieza,Almacen,7000,5000,176
2024-03-29,Galletitas,Alimentos,Supermercado,5000,3500,131
2024-03-29,Arroz 1kg,Alimentos,Mayorista,5500,4200,29
2024-03-29,Papel Higienico,Higiene,Mayorista,18000,13000,196
2024-03-29,Aceite 900ml,Alimentos,Mayorista,12000,9500,30
2024-03-29,Arroz 1kg,Alimentos,Almacen,5500,4200,82
2024-03-30,Aceite 900ml,Alimentos,Mayorista,12000,9500,77
2024-03-30,Shampoo,Higiene,Almacen,15000,11000,110
2024-03-30,Detergente,Limpieza,Supermercado,7000,5000,60
2024-03-30,Detergente,Limpieza,Almacen,7000,5000,66
2024-03-30,Galletitas,Alimentos,Almacen,5000,3500,128
2024-03-31,Detergente,Limpieza,Mayorista,7000,5000,178
2024-03-31,Galletitas,Alimentos,Supermercado,5000,3500,80
2024-03-31,Papel Higienico,Higiene,Almacen,18000,13000,179
2024-03-31,Papel Higienico,Higiene,Supermercado,18000,13000,67
2024-03-31,Papel Higienico,Higiene,Supermercado,18000,13000,183
2024-03-31,Shampoo,Higiene,Almacen,15000,11000,23
2024-03-31,Shampoo,Higiene,Almacen,15000,11000,99
2024-03-31,Papel Higienico,Higiene,Supermercado,18000,13000,108
2024-03-31,Arroz 1kg,Alimentos,Mayorista,5500,4200,183
2024-03-31,Arroz 1kg,Alimentos,Mayorista,5500,4200,61
2024-03-31,Shampoo,Higiene,Mayorista,15000,11000,133
2024-04-01,Papel Higienico,Higiene,Mayorista,18000,13000,46
2024-04-01,Lavandina,Limpieza,Supermercado,4500,3000,184
2024-04-01,Aceite 900ml,Alimentos,Mayorista,12000,9500,97
2024-04-01,Galletitas,Alimentos,Supermercado,5000,3500,43
2024-04-01,Galletitas,Alimentos,Almacen,5000,3500,45
2024-04-01,Arroz 1kg,Alimentos,Mayorista,5500,4200,16
2024-04-01,Shampoo,Higiene,Mayorista,15000,11000,95
2024-04-01,Lavandina,Limpieza,Mayorista,4500,3000,79
2024-04-01,Galletitas,Alimentos,Almacen,5000,3500,90
2024-04-01,Papel Higienico,Higiene,Almacen,18000,13000,13
2024-04-01,Lavandina,Limpieza,Mayorista,4500,3000,190
2024-04-02,Lavandina,Limpieza,Mayorista,4500,3000,38
2024-04-02,Galletitas,Alimentos,Almacen,5000,3500,24
2024-04-02,Lavandina,Limpieza,Supermercado,4500,3000,27
2024-04-02,Papel Higienico,Higiene,Supermercado,18000,13000,163
2024-04-02,Lavandina,Limpieza,Mayorista,4500,3000,25
2024-04-02,Detergente,Limpieza,Supermercado,7000,5000,77
2024-04-02,Lavandina,Limpieza,Supermercado,4500,3000,32
2024-04-02,Lavandina,Limpieza,Supermercado,4500,3000,26
2024-04-02,Lavandina,Limpieza,Almacen,4500,3000,139
